HeatNo,TotalIngotsWeight,PouringScrap,OtherScrap,Last_EOP,Cr_Last_EOP,Cr_Final,LFVD_FeCrA,LFVD_FeCrC,Ni_Last_EOP,Ni_Final,LFVD_NiGran,LFVD_NiKatode,Mo_Last_EOP,Mo_Final,LFVD_FeMo,LFVD_Polymox,V_Last_EOP,V_Final,LFVD_FeV,W_Last_EOP,W_Final,LFVD_FeW72,LFVD_WPaketi,Cr_LowerLimit,Cr_Target,Cr_UpperLimit,Mo_LowerLimit,Mo_Target,Mo_UpperLimit,Ni_LowerLimit,Ni_Target,Ni_UpperLimit,V_LowerLimit,V_Target,V_UpperLimit,W_LowerLimit,W_Target,W_UpperLimit,LFVD_AlBloki,LFVD_AlGran,LFVD_AlOplašèenaŽica,LFVD_AlŽica,LFVD_BelaŽlindra,LFVD_Boksit,LFVD_CASIfi13,LFVD_CaO,LFVD_CaSi,LFVD_Cfi13,LFVD_CoMet,LFVD_Cu,LFVD_EPŽŽlindra,LFVD_FeAl,LFVD_FeB,LFVD_FeBŽica,LFVD_FeCrC51,LFVD_FeCrCSi,LFVD_FeCrNit,LFVD_FeMnA,LFVD_FeMnC,LFVD_FeNbTa,LFVD_FeNbTafi13,LFVD_FeS,LFVD_FeSi,LFVD_FeSiZrŽica,LFVD_FeTi,LFVD_FeTifi13,LFVD_KalcijevKarbid,LFVD_KarboritMleti,LFVD_KarboritZaVpih,LFVD_Kisik,LFVD_MnMet,LFVD_Molyquick,LFVD_Ni90,LFVD_NiOksid,LFVD_OdpCu,LFVD_SLAGMAG65B,LFVD_SiMet,LFVD_SiMn,LFVD_SintŽlindra,LFVD_SŽica,LFVD_LastTemperature,LFVD_AlloyWeight,LFVD_NonMetalInclusionsWeight,31CRV3,CRMO OSTRUŽKI,CRV,E3,E40,E6,E8,ECN150,EMCR,OCR12,OCR12SP,OCR12VM,OCR12VM OSTRUŽKI,OH252,OH255,OSIKRO3,OSIKRO4,PK2,PK5,PK5M,PT181,PT929,UTOP1,UTOPMO2,UTOPMO4,VCMO230,PV_12MN,PV_145V33,PV_18MNCR4,PV_19MNCR18,PV_214N,PV_28304N,PV_31CRV3,PV_BRC,PV_BRC3,PV_BRCMO,PV_BRCMO2,PV_BRCV,PV_BRM,PV_BRM1,PV_BRM2,PV_BRM2_OSTRUŽKI,PV_BRU,PV_BRW,PV_BRW1,PV_CK10,PV_CRMO_DROBIŽ,PV_CRMO_OSTRUŽKI,PV_CRV,PV_CRV2,PV_CRV3,PV_CRV3_OSTRUŽKI,PV_EC80,PV_ECN150,PV_ECN35,PV_EMCR,PV_INVAR36,PV_MKK,PV_OC100EX,PV_OCR12,PV_OCR12EX,PV_OCR12SP,PV_OCR12SPW,PV_OCR12VM,PV_OCR12VM_OSTRUŽKI,PV_OCR4PR,PV_OCR8VMS,PV_OCR8W,PV_OCR8W_OSTRUŽKI,PV_OH236NI,PV_OH239,PV_OH250,PV_OH252,PV_OH255,PV_OH257,PV_OH258,PV_OH260,PV_OH807,PV_OSIKRO3,PV_OSIKRO4,PV_OSV1,PV_OV862,PV_OW1,PV_OW4,PV_OW6,PV_PK10,PV_PK11,PV_PK11S,PV_PK12,PV_PK13,PV_PK15,PV_PK19,PV_PK2,PV_PK20,PV_PK2SP,PV_PK332,PV_PK335,PV_PK335_OSTRUŽKI,PV_PK338,PV_PK340,PV_PK343,PV_PK346,PV_PK3NI,PV_PK5,PV_PK5M,PV_PK939,PV_PK942,PV_PKAS,PV_PKTB,PV_PO102,PV_PO180,PV_POSEBNA_JEKLA_OSTRUŽKI,PV_PT181,PV_PT202,PV_PT212,PV_PT929,PV_RAVNAL2,PV_RAVNIN2,PV_RAVNIN3,PV_RAVNIN4,PV_SIVA_LITINA,PV_TMCN1,PV_TMCN2,PV_TMCN2_OSTRUŽKI,PV_UTOP1,PV_UTOP2,PV_UTOP3,PV_UTOP33,PV_UTOPCO,PV_UTOPCO2,PV_UTOPCO3,PV_UTOPEX1,PV_UTOPEX3,PV_UTOPMO2,PV_UTOPMO4,PV_UTOPMO6,PV_UTOPMONI,PV_UTOPNICU,PV_UTOPSP,PV_UTOPTI,PV_VCMO140,PV_VCMO230,PV_VCNMO200,PV_VCNMO200_DROBIŽ,PV_X45,PV_E1,PV_E3,PV_E40,PV_E6,PV_E8,PV_GRODELJ,PV_Kore,FeCr,FeNi,FeMo,FeV,FeW
91322,46620.0,800.0,1500.0,2.0,10.19,11.7,0.0,1270.0,0.25,0.23,0.0,0.0,0.4,0.74,280.0,0.0,0.23,0.93,425.0,0.01,0.02,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.25,0.9,0.95,1.0,0,0,0.2,8,0,0.0,0.0,0,240,14.5,550,0,27.6,0,0,0,0,0,0,0,0,0,0,25,0,0,0,140,0,0,0,50,140,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2330,840,0.0,0.0,0.0,0.0,0.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,0,0,0,1270.0,0,280.0,425.0,0.0
91330,48000.0,600.0,100.0,3.0,9.52,11.35,0.0,1450.0,0.16,0.17,0.0,0.0,0.75,0.76,70.0,0.0,0.25,0.75,305.0,0.02,0.03,0.0,0.0,11.1,11.43,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,0,0,2.5,0.0,0,210,14.7,300,0,18.4,0,0,0,0,0,0,0,0,0,0,70,0,0,0,95,0,0,0,50,110,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2135,560,0.0,0.0,0.0,0.0,0.0,16100.0,0.0,0.0,0.0,0.0,0.0,21000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100,0,0,0,1450.0,0,70.0,305.0,0.0
91331,48000.0,600.0,100.0,2.0,,11.42,0.0,580.0,,0.19,0.0,0.0,,0.78,120.0,0.0,,0.77,298.0,,0.03,0.0,0.0,11.1,11.43,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,0,0,2.5,0.0,0,210,14.7,350,0,0.0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,125,0,0,0,50,110,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1325,610,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,21000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,580.0,0,120.0,298.0,0.0
91332,46680.0,600.0,900.0,2.0,0.0,11.35,0.0,120.0,0.0,0.2,0.0,0.0,0.0,0.76,85.0,0.0,0.0,0.74,265.0,0.0,0.03,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,0,0,3.0,0.0,0,210,14.0,350,0,33.1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,170,0,0,0,50,330,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1110,610,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,20000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,120.0,0,85.0,265.0,0.0
91362,47620.0,800.0,1200.0,2.0,10.01,11.43,0.0,1000.0,0.17,0.16,0.0,0.0,0.51,0.75,190.0,0.0,0.31,0.75,255.0,0.06,0.06,0.0,0.0,11.1,11.43,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,5,0,0.0,0.0,0,100,15.0,450,0,14.7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,130,0,0,0,50,30,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1660,600,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,10000.0,0.0,25000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,25000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,1000.0,0,190.0,255.0,0.0
91364,47360.0,400.0,1000.0,2.0,9.44,11.29,0.0,1350.0,0.19,0.17,0.0,0.0,0.64,0.73,92.0,0.0,0.38,0.76,228.0,0.04,0.04,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.15,5,0,8.3,0.0,0,150,14.7,350,0,27.6,0,0,120,0,0,0,0,0,0,0,54,0,0,0,142,0,0,0,50,130,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2052,670,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,10000.0,0.0,25000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,25000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,1350.0,0,92.0,228.0,0.0
91365,49440.0,800.0,1400.0,2.0,9.88,11.49,0.0,1200.0,0.2,0.18,0.0,0.0,0.58,0.74,130.0,0.0,0.35,0.76,264.0,0.04,0.04,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,10,0,8.3,0.0,0,180,15.2,450,0,18.4,0,0,120,0,0,0,0,0,0,0,50,0,0,0,160,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1955,800,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,10000.0,0.0,25000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,25000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,1200.0,0,130.0,264.0,0.0
91401,49440.0,800.0,900.0,3.0,11.01,12.36,0.0,870.0,0.25,0.23,0.0,0.0,0.37,0.95,445.0,0.0,0.25,0.74,290.0,0.03,0.03,0.0,0.0,12.0,12.33,13.0,0.9,0.93,1.0,0,0,0.3,0.72,0.75,0.85,0,0,0.2,10,0,2.5,0.0,0,220,15.0,350,0,0.0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1742,570,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,20000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0,0,870.0,0,445.0,290.0,0.0
91418,53200.0,800.0,2000.0,3.0,12.24,11.27,80.0,80.0,0.1,0.09,0.0,0.0,0.52,0.74,210.0,0.0,0.06,0.75,150.0,0.02,0.01,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,10,0,1.7,0.0,0,130,16.6,450,0,42.3,0,0,0,0,0,0,0,0,0,0,70,0,0,0,180,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1296,580,0.0,0.0,0.0,0.0,0.0,42200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42200,0,0,0,160.0,0,210.0,150.0,0.0
91420,47380.0,800.0,1000.0,2.0,10.9,11.38,0.0,380.0,0.23,0.2,0.0,0.0,0.68,0.74,60.0,0.0,0.25,0.77,310.0,0.02,0.03,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,5,0,5.4,0.0,0,130,14.7,450,0,27.6,0,0,0,0,0,0,0,0,0,0,60,0,0,0,135,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1193,580,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,10000.0,0.0,24000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,24000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,380.0,0,60.0,310.0,0.0
91421,48000.0,800.0,800.0,2.0,10.64,11.45,0.0,350.0,0.17,0.16,0.0,0.0,0.64,0.75,98.0,0.0,0.29,0.77,275.0,0.02,0.03,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,3,0,2.1,0.0,0,100,14.7,300,0,18.4,0,0,0,0,0,0,0,0,0,0,47,0,0,0,70,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,928,400,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,10000.0,0.0,25000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,25000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,350.0,0,98.0,275.0,0.0
91422,44240.0,1000.0,600.0,3.0,0.0,11.77,50.0,150.0,0.0,0.1,15.0,0.0,0.0,0.75,180.0,0.0,0.0,0.94,470.0,0.0,0.01,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,0,0,2.0,0.0,0,220,13.6,300,0,16.6,0,0,0,0,0,0,0,0,0,0,100,0,0,0,115,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1513,520,0.0,0.0,0.0,0.0,0.0,39200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39200,0,0,0,200.0,0,180.0,470.0,0.0
91438,48000.0,800.0,200.0,2.0,11.6,11.39,0.0,400.0,0.25,0.23,0.0,0.0,0.54,0.75,200.0,0.0,0.25,0.77,325.0,0.03,0.03,0.0,0.0,11.1,11.43,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,4,0,0.0,0.0,0,220,15.2,450,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,50,270,0,0,0,0,0,0,0,0,0,20,0,0.0,1455.0,1386,720,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,10000.0,0.0,23000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,23000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,400.0,0,200.0,325.0,0.0
91439,46950.0,800.0,1000.0,2.0,0.0,11.29,0.0,1150.0,0.0,0.19,0.0,0.0,0.0,0.73,70.0,0.0,0.0,0.77,295.0,0.0,0.03,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.15,4,0,0.0,0.0,0,80,13.8,550,0,11.0,0,0,150,0,0,0,0,0,0,0,30,0,0,0,150,0,0,0,50,175,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1899,830,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,10000.0,0.0,21000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,21000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,1150.0,0,70.0,295.0,0.0
91460,49440.0,800.0,900.0,2.0,10.65,11.5,0.0,660.0,0.17,0.16,0.0,0.0,0.48,0.75,225.0,0.0,0.3,0.77,300.0,0.08,0.07,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.15,12,0,2.1,0.0,0,200,15.2,350,0,7.4,0,0,0,0,0,0,0,0,0,0,45,0,0,0,115,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1501,550,0.0,0.0,0.0,0.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,25000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,660.0,0,225.0,300.0,0.0
91461,45210.0,300.0,800.0,2.0,10.05,11.45,0.0,830.0,0.18,0.17,0.0,0.0,0.63,0.73,104.0,0.0,0.3,0.77,259.0,0.05,0.05,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.15,5,0,0.0,0.0,0,210,13.6,600,0,22.1,0,0,150,0,0,0,0,0,0,0,45,0,0,0,140,0,0,0,50,140,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1559,1010,0.0,0.0,0.0,0.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,21000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,830.0,0,104.0,259.0,0.0
91470,49440.0,800.0,500.0,2.0,10.27,11.28,0.0,690.0,0.2,0.2,0.0,0.0,0.49,0.75,225.0,0.0,0.3,0.75,290.0,0.02,0.04,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,6,0,6.9,0.0,0,170,15.2,350,0,32.2,0,0,0,0,0,0,0,0,0,0,75,0,0,0,55,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1430,520,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,23000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,690.0,0,225.0,290.0,0.0
91481,50400.0,600.0,1800.0,2.0,10.82,11.51,260.0,280.0,0.18,0.17,0.0,0.0,0.52,0.76,210.0,0.0,0.26,0.77,320.0,0.06,0.03,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.15,6,0,7.6,0.0,0,170,15.4,350,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.0,1455.0,1205,520,0.0,0.0,0.0,0.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,24000.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,540.0,0,210.0,320.0,0.0
